"","Tank","Treatment","Date","Day_numrecord","Time","Trial","Total_num_urchin","Num_urch_on_kelp","pycno1_position","pycno1_slice","Pycno1 activity","pycno2_position","pycno2_slice","Pycno2 activity","Notes","slice","position","location_count","crev","dist_to_pyc1","dist_to_pyc2","up_dn_pyc1","up_dn_pyc2"
"9605",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,2,"Inner",0,"N",NA,NA,NA,NA
"9606",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",0,"N",NA,NA,NA,NA
"9607",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",3,"N",NA,NA,NA,NA
"9608",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,3,"Inner",0,"N",NA,NA,NA,NA
"9609",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",0,"N",NA,NA,NA,NA
"9610",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",5,"N",NA,NA,NA,NA
"9611",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,4,"Inner",0,"N",NA,NA,NA,NA
"9612",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",0,"N",NA,NA,NA,NA
"9613",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",0,"N",NA,NA,NA,NA
"9614",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"9615",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",0,"N",NA,NA,NA,NA
"9616",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",0,"N",NA,NA,NA,NA
"9617",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"9618",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",0,"N",NA,NA,NA,NA
"9619",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",0,"N",NA,NA,NA,NA
"9620",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"9621",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",3,"N",NA,NA,NA,NA
"9622",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",10,"N",NA,NA,NA,NA
"9623",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,8,"Inner",1,"N",NA,NA,NA,NA
"9624",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0,"N",NA,NA,NA,NA
"9625",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0,"N",NA,NA,NA,NA
"9626",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,4.5,NA,0,"N",NA,NA,NA,NA
"9627",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,6.5,NA,0,"N",NA,NA,NA,NA
"9628",3,"Control_KF",2024-08-21,"2_3",1899-12-30 14:00:00,11,24,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"N",NA,NA,NA,NA
"9629",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,1,"Outer_side",0,"N",NA,NA,NA,NA
"9630",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,1,"Outer_bottom",1,"N",NA,NA,NA,NA
"9631",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,1,"Inner",0,"N",NA,NA,NA,NA
"9632",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,2,"Outer_side",0,"N",NA,NA,NA,NA
"9633",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,2,"Outer_bottom",2,"N",NA,NA,NA,NA
"9634",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,2,"Inner",0,"N",NA,NA,NA,NA
"9635",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",0,"N",NA,NA,NA,NA
"9636",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",1,"N",NA,NA,NA,NA
"9637",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,3,"Inner",0,"N",NA,NA,NA,NA
"9638",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",0,"N",NA,NA,NA,NA
"9639",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",2,"N",NA,NA,NA,NA
"9640",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,4,"Inner",0,"N",NA,NA,NA,NA
"9641",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",2,"N",NA,NA,NA,NA
"9642",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",6,"N",NA,NA,NA,NA
"9643",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"9644",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",0,"N",NA,NA,NA,NA
"9645",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",4,"N",NA,NA,NA,NA
"9646",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"9647",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",0,"N",NA,NA,NA,NA
"9648",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",2,"N",NA,NA,NA,NA
"9649",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"9650",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",0,"N",NA,NA,NA,NA
"9651",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",3,"N",NA,NA,NA,NA
"9652",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,8,"Inner",0,"N",NA,NA,NA,NA
"9653",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0,"N",NA,NA,NA,NA
"9654",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0,"N",NA,NA,NA,NA
"9655",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,4.5,NA,0,"N",NA,NA,NA,NA
"9656",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,6.5,NA,0,"N",NA,NA,NA,NA
"9657",4,"Control_B",2024-08-21,"2_3",1899-12-30 14:00:00,11,23,16,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"N",NA,NA,NA,NA
"9658",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",1,"Outer_side",0,"N",2,3,"upstream","upstream"
"9659",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",1,"Outer_bottom",8,"N",2,3,"upstream","upstream"
"9660",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",1,"Inner",0,"N",2,3,"upstream","upstream"
"9661",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",2,"Outer_side",3,"N",1,2,"upstream","upstream"
"9662",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",2,"Outer_bottom",4,"N",1,2,"upstream","upstream"
"9663",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",2,"Inner",1,"N",1,2,"upstream","upstream"
"9664",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",3,"Outer_side",0,"N",0,1,"downstream","upstream"
"9665",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",3,"Outer_bottom",3,"N",0,1,"downstream","upstream"
"9666",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",3,"Inner",0,"N",0,1,"downstream","upstream"
"9667",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",4,"Outer_side",1,"N",1,0,"downstream","downstream"
"9668",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",4,"Outer_bottom",1,"N",1,0,"downstream","downstream"
"9669",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",4,"Inner",0,"N",1,0,"downstream","downstream"
"9670",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",6,"Outer_side",0,"N",3,2,"downstream","downstream"
"9671",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",6,"Outer_bottom",0,"N",3,2,"downstream","downstream"
"9672",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",6,"Inner",0,"N",3,2,"downstream","downstream"
"9673",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",5,"Outer_side",0,"N",2,1,"downstream","downstream"
"9674",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",5,"Outer_bottom",0,"N",2,1,"downstream","downstream"
"9675",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",5,"Inner",0,"N",2,1,"downstream","downstream"
"9676",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",7,"Outer_side",1,"N",4,3,"downstream","downstream"
"9677",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",7,"Outer_bottom",1,"N",4,3,"downstream","downstream"
"9678",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",7,"Inner",0,"N",4,3,"downstream","downstream"
"9679",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",8,"Outer_side",0,"N",5,4,"downstream","downstream"
"9680",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",8,"Outer_bottom",0,"N",5,4,"downstream","downstream"
"9681",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",8,"Inner",0,"N",5,4,"downstream","downstream"
"9682",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",0.5,NA,0,"N",2.5,3.5,"upstream","upstream"
"9683",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",2.5,NA,0,"N",0.5,1.5,"upstream","upstream"
"9684",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",4.5,NA,0,"N",1.5,0.5,"downstream","downstream"
"9685",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",6.5,NA,0,"N",3.5,2.5,"downstream","downstream"
"9686",1,"Star_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,"Outer_bottom",3,"Clamped","Outer_bottom",4,"Clamped","pyc 2 in crev 3",0,NA,0,"N",3,4,"upstream","upstream"
"9687",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",1,"Outer_side",0,"N",1,4,"downstream","upstream"
"9688",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",1,"Outer_bottom",1,"N",1,4,"downstream","upstream"
"9689",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",1,"Inner",0,"N",1,4,"downstream","upstream"
"9690",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",2,"Outer_side",2,"N",2,3,"downstream","upstream"
"9691",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",2,"Outer_bottom",3,"N",2,3,"downstream","upstream"
"9692",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",2,"Inner",0,"N",2,3,"downstream","upstream"
"9693",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",3,"Outer_side",0,"N",3,2,"downstream","upstream"
"9694",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",3,"Outer_bottom",3,"N",3,2,"downstream","upstream"
"9695",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",3,"Inner",0,"N",3,2,"downstream","upstream"
"9696",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",4,"Outer_side",0,"N",4,1,"downstream","upstream"
"9697",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",4,"Outer_bottom",2,"N",4,1,"downstream","upstream"
"9698",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",4,"Inner",0,"N",4,1,"downstream","upstream"
"9699",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",6,"Outer_side",0,"N",6,1,"downstream","downstream"
"9700",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",6,"Outer_bottom",2,"N",6,1,"downstream","downstream"
"9701",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",6,"Inner",0,"N",6,1,"downstream","downstream"
"9702",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",5,"Outer_side",1,"N",5,0,"downstream","downstream"
"9703",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",5,"Outer_bottom",3,"N",5,0,"downstream","downstream"
"9704",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",5,"Inner",0,"N",5,0,"downstream","downstream"
"9705",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",7,"Outer_side",0,"N",7,2,"downstream","downstream"
"9706",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",7,"Outer_bottom",2,"N",7,2,"downstream","downstream"
"9707",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",7,"Inner",0,"N",7,2,"downstream","downstream"
"9708",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",8,"Outer_side",0,"N",8,3,"downstream","downstream"
"9709",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",8,"Outer_bottom",2,"N",8,3,"downstream","downstream"
"9710",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",8,"Inner",0,"N",8,3,"downstream","downstream"
"9711",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",0.5,NA,0,"N",0.5,4.5,"downstream","upstream"
"9712",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",2.5,NA,0,"N",2.5,2.5,"downstream","upstream"
"9713",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",4.5,NA,0,"N",4.5,0.5,"downstream","upstream"
"9714",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",6.5,NA,0,"N",6.5,1.5,"downstream","downstream"
"9715",2,"Star_B",2024-08-21,"2_4",1899-12-30 17:00:00,11,21,3,"Inner",0,"Clamped","Outer_bottom",5,"Clamped","Pyc 2 is in crev 4",0,NA,0,"N",0,5,"downstream","upstream"
"9716",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,1,"Outer_side",0,"N",NA,NA,NA,NA
"9717",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,1,"Outer_bottom",0,"N",NA,NA,NA,NA
"9718",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,1,"Inner",0,"N",NA,NA,NA,NA
"9719",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,2,"Outer_side",0,"N",NA,NA,NA,NA
"9720",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,2,"Outer_bottom",0,"N",NA,NA,NA,NA
"9721",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,2,"Inner",0,"N",NA,NA,NA,NA
"9722",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",0,"N",NA,NA,NA,NA
"9723",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",3,"N",NA,NA,NA,NA
"9724",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,3,"Inner",0,"N",NA,NA,NA,NA
"9725",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",0,"N",NA,NA,NA,NA
"9726",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",5,"N",NA,NA,NA,NA
"9727",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,4,"Inner",0,"N",NA,NA,NA,NA
"9728",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",0,"N",NA,NA,NA,NA
"9729",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",0,"N",NA,NA,NA,NA
"9730",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"9731",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",0,"N",NA,NA,NA,NA
"9732",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",0,"N",NA,NA,NA,NA
"9733",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"9734",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",0,"N",NA,NA,NA,NA
"9735",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",1,"N",NA,NA,NA,NA
"9736",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"9737",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",3,"N",NA,NA,NA,NA
"9738",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",11,"N",NA,NA,NA,NA
"9739",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,8,"Inner",0,"N",NA,NA,NA,NA
"9740",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0,"N",NA,NA,NA,NA
"9741",3,"Control_KF",2024-08-21,"2_4",1899-12-30 17:00:00,11,23,0,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0,"N",NA,NA,NA,NA
